string,html,head,script,link,meta,title,base,body,div,a,img,span,form,input,button,ul,li,i,dl,dt,dd,style,p,h2,h3,br,number_of_tags,wb_div,h1,svg,path,g,rect,h4,select,option,figure,figcaption,vc:icon-close,noscript
1783,1,1,34,4,6,1,1,1,174,447,123,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3123,2,0,0,0,0,0,0,0,0,0,0,0,0
1784,1,1,34,4,6,1,1,1,174,447,123,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3124,2,0,0,0,0,0,0,0,0,0,0,0,0
1746,1,1,30,6,6,1,1,1,165,444,123,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3066,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,1,1,34,4,6,1,1,1,174,447,123,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3123,2,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3075,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3075,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3075,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3075,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3075,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3075,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3075,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3075,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3075,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3076,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,220,5,36,9,16,2,3134,2,0,0,0,0,0,0,0,0,0,0,0,0
1751,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3074,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3074,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3074,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3074,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3076,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3076,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3075,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3074,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,220,5,36,9,16,2,3133,2,0,0,0,0,0,0,0,0,0,0,0,0
1789,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,220,5,36,9,16,2,3132,2,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3075,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,220,3,36,9,16,2,3075,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,1,1,34,4,6,1,1,1,174,447,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3127,2,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,1,30,6,6,1,1,1,165,444,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3068,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,1,1,34,4,6,1,1,1,174,447,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3126,2,0,0,0,0,0,0,0,0,0,0,0,0
1785,1,1,34,4,6,1,1,1,174,447,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3126,2,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,1,30,6,6,1,1,1,165,444,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3068,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,1,30,6,6,1,1,1,165,444,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3068,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,1,1,34,4,6,1,1,1,174,447,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3127,2,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,1,30,6,6,1,1,1,165,444,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3068,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,1,30,6,6,1,1,1,165,444,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3068,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,1,30,6,6,1,1,1,165,444,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3068,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,1,30,6,6,1,1,1,165,444,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3068,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,1,1,34,4,6,1,1,1,174,447,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3127,2,0,0,0,0,0,0,0,0,0,0,0,0
1786,1,1,34,4,6,1,1,1,174,447,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3127,2,0,0,0,0,0,0,0,0,0,0,0,0
1786,1,1,34,4,6,1,1,1,174,447,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3127,2,0,0,0,0,0,0,0,0,0,0,0,0
1748,1,1,30,6,6,1,1,1,165,444,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3069,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,1,30,6,6,1,1,1,165,444,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3068,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,1,1,34,4,6,1,1,1,174,447,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3126,2,0,0,0,0,0,0,0,0,0,0,0,0
1785,1,1,34,4,6,1,1,1,174,447,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3126,2,0,0,0,0,0,0,0,0,0,0,0,0
1785,1,1,34,4,6,1,1,1,174,447,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3126,2,0,0,0,0,0,0,0,0,0,0,0,0
1785,1,1,34,4,6,1,1,1,174,447,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3126,2,0,0,0,0,0,0,0,0,0,0,0,0
1786,1,1,34,4,6,1,1,1,174,447,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3127,2,0,0,0,0,0,0,0,0,0,0,0,0
1788,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3130,2,0,0,0,0,0,0,0,0,0,0,0,0
1789,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3131,2,0,0,0,0,0,0,0,0,0,0,0,0
1788,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3130,2,0,0,0,0,0,0,0,0,0,0,0,0
1789,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3131,2,0,0,0,0,0,0,0,0,0,0,0,0
1751,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3073,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3072,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3073,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3073,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3073,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3074,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3074,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3132,2,0,0,0,0,0,0,0,0,0,0,0,0
1790,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3132,2,0,0,0,0,0,0,0,0,0,0,0,0
1751,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3073,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3074,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3074,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3133,2,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3074,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3132,2,0,0,0,0,0,0,0,0,0,0,0,0
1790,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3132,2,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3074,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3073,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3074,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3075,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3074,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3132,2,0,0,0,0,0,0,0,0,0,0,0,0
1791,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3133,2,0,0,0,0,0,0,0,0,0,0,0,0
1790,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3132,2,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3074,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3072,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3130,2,0,0,0,0,0,0,0,0,0,0,0,0
1789,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3131,2,0,0,0,0,0,0,0,0,0,0,0,0
1789,1,1,34,4,6,1,1,1,174,448,124,33,1,3,1,16,87,9,54,54,219,5,36,9,16,2,3131,2,0,0,0,0,0,0,0,0,0,0,0,0
1751,1,1,30,6,6,1,1,1,165,445,124,31,1,3,1,16,87,9,54,54,219,3,36,9,16,2,3073,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,1,1,30,6,6,1,1,1,165,446,124,31,1,3,1,16,87,9,55,55,220,3,36,9,16,2,3082,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,1,1,30,6,6,1,1,1,165,446,124,31,1,3,1,16,87,9,55,55,220,3,36,9,16,2,3081,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1,1,30,6,6,1,1,1,165,447,124,31,1,3,1,16,87,9,55,55,221,3,36,9,16,2,3087,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,1,1,34,4,6,1,1,1,174,450,124,33,1,3,1,16,87,9,55,55,221,5,36,9,16,2,3144,2,0,0,0,0,0,0,0,0,0,0,0,0
1797,1,1,34,4,6,1,1,1,174,450,124,33,1,3,1,16,87,9,55,55,221,5,36,9,16,2,3145,2,0,0,0,0,0,0,0,0,0,0,0,0
1794,1,1,34,4,6,1,1,1,174,449,123,33,1,3,1,16,87,9,55,55,220,5,36,9,16,2,3139,2,0,0,0,0,0,0,0,0,0,0,0,0
1756,1,1,30,6,6,1,1,1,165,446,123,31,1,3,1,16,87,9,55,55,220,3,36,9,16,2,3081,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,1,1,30,6,6,1,1,1,165,446,123,31,1,3,1,16,87,9,55,55,220,3,36,9,16,2,3082,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,1,1,34,4,6,1,1,1,174,449,123,33,1,3,1,16,87,9,55,55,220,5,36,9,16,2,3139,2,0,0,0,0,0,0,0,0,0,0,0,0
1795,1,1,34,4,6,1,1,1,174,449,123,33,1,3,1,16,87,9,55,55,220,5,36,9,16,2,3140,2,0,0,0,0,0,0,0,0,0,0,0,0
1794,1,1,34,4,6,1,1,1,174,449,123,33,1,3,1,16,87,9,55,55,220,5,36,9,16,2,3139,2,0,0,0,0,0,0,0,0,0,0,0,0
1756,1,1,30,6,6,1,1,1,165,446,123,31,1,3,1,16,87,9,55,55,220,3,36,9,16,2,3081,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,1,1,34,4,6,1,1,1,174,449,123,33,1,3,1,16,87,9,55,55,220,5,36,9,16,2,3140,2,0,0,0,0,0,0,0,0,0,0,0,0
1794,1,1,34,4,6,1,1,1,174,449,123,33,1,3,1,16,87,9,55,55,220,5,36,9,16,2,3139,2,0,0,0,0,0,0,0,0,0,0,0,0
1757,1,1,30,6,6,1,1,1,165,446,123,31,1,3,1,16,87,9,55,55,220,3,36,9,16,2,3082,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,1,1,30,6,6,1,1,1,165,446,123,31,1,3,1,16,87,9,55,55,220,3,36,9,16,2,3081,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,1,1,30,6,6,1,1,1,165,446,123,31,1,3,1,16,87,9,55,55,220,3,36,9,16,2,3080,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,1,1,30,6,6,1,1,1,165,446,123,31,1,3,1,16,87,9,55,55,220,3,36,9,16,2,3080,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,1,1,30,6,6,1,1,1,165,446,123,31,1,3,1,16,87,9,55,55,220,3,36,9,16,2,3081,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,1,1,30,6,6,1,1,1,165,446,123,31,1,3,1,16,87,9,55,55,220,3,36,9,16,2,3082,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,1,1,30,6,6,1,1,1,165,444,122,31,1,3,1,16,86,9,55,55,220,3,36,9,16,2,3070,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,1,1,34,4,6,1,1,1,174,447,122,33,1,3,1,16,86,9,55,55,220,5,36,9,16,2,3128,2,0,0,0,0,0,0,0,0,0,0,0,0
1749,1,1,30,6,6,1,1,1,165,444,122,31,1,3,1,16,86,9,55,55,220,3,36,9,16,2,3070,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,1,1,30,6,6,1,1,1,165,444,122,31,1,3,1,16,86,9,55,55,220,3,36,9,16,2,3070,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,1,1,30,6,6,1,1,1,165,444,122,31,1,3,1,16,86,9,55,55,220,3,36,9,16,2,3070,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,1,1,30,6,6,1,1,1,165,444,122,31,1,3,1,16,86,9,55,55,220,3,36,9,16,2,3070,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3065,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3065,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3065,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,1,1,34,4,6,1,1,1,174,447,121,33,1,3,1,16,86,9,55,55,219,5,36,9,16,2,3124,2,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3066,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3066,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3066,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,1,1,34,4,6,1,1,1,174,447,121,33,1,3,1,16,86,9,55,55,219,5,36,9,16,2,3124,2,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3066,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,1,1,34,4,6,1,1,1,174,447,121,33,1,3,1,16,86,9,55,55,219,5,36,9,16,2,3124,2,0,0,0,0,0,0,0,0,0,0,0,0
1746,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3065,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,1,1,34,4,6,1,1,1,174,447,121,33,1,3,1,16,86,9,55,55,219,5,36,9,16,2,3124,2,0,0,0,0,0,0,0,0,0,0,0,0
1785,1,1,34,4,6,1,1,1,174,447,121,33,1,3,1,16,86,9,55,55,219,5,36,9,16,2,3124,2,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3066,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,1,1,34,4,6,1,1,1,174,447,121,33,1,3,1,16,86,9,55,55,219,5,36,9,16,2,3124,2,0,0,0,0,0,0,0,0,0,0,0,0
1746,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3065,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3066,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,1,1,34,4,6,1,1,1,174,447,121,33,1,3,1,16,86,9,55,55,219,5,36,9,16,2,3123,2,0,0,0,0,0,0,0,0,0,0,0,0
1746,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3065,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3065,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3065,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3065,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3065,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,1,1,34,4,6,1,1,1,174,447,121,33,1,3,1,16,86,9,55,55,219,5,36,9,16,2,3123,2,0,0,0,0,0,0,0,0,0,0,0,0
1785,1,1,34,4,6,1,1,1,174,447,121,33,1,3,1,16,86,9,55,55,219,5,36,9,16,2,3124,2,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3066,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,1,1,34,4,6,1,1,1,174,447,121,33,1,3,1,16,86,9,55,55,219,5,36,9,16,2,3124,2,0,0,0,0,0,0,0,0,0,0,0,0
1785,1,1,34,4,6,1,1,1,174,447,121,33,1,3,1,16,86,9,55,55,219,5,36,9,16,2,3124,2,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3066,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,1,1,34,4,6,1,1,1,174,447,121,33,1,3,1,16,86,9,55,55,219,5,36,9,16,2,3124,2,0,0,0,0,0,0,0,0,0,0,0,0
1746,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3065,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,1,1,34,4,6,1,1,1,174,447,121,33,1,3,1,16,86,9,55,55,219,5,36,9,16,2,3123,2,0,0,0,0,0,0,0,0,0,0,0,0
1784,1,1,34,4,6,1,1,1,174,447,121,33,1,3,1,16,86,9,55,55,219,5,36,9,16,2,3123,2,0,0,0,0,0,0,0,0,0,0,0,0
1746,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3065,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,1,1,30,6,6,1,1,1,165,444,121,31,1,3,1,16,86,9,55,55,219,3,36,9,16,2,3065,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,1,1,30,6,6,1,1,1,165,441,121,31,1,3,1,16,86,9,55,55,216,3,36,9,16,2,3051,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,1,1,34,4,6,1,1,1,174,444,121,33,1,3,1,16,86,9,55,55,216,5,36,9,16,2,3110,2,0,0,0,0,0,0,0,0,0,0,0,0
1737,1,1,30,6,6,1,1,1,165,441,121,31,1,3,1,16,86,9,55,55,216,3,36,9,16,2,3050,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,1,1,30,6,6,1,1,1,165,441,121,31,1,3,1,16,86,9,55,55,216,3,36,9,16,2,3052,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,1,1,34,4,6,1,1,1,174,444,121,33,1,3,1,16,86,9,55,55,216,5,36,9,16,2,3107,2,0,0,0,0,0,0,0,0,0,0,0,0
1776,1,1,34,4,6,1,1,1,174,444,121,33,1,3,1,16,86,9,55,55,216,5,36,9,16,2,3109,2,0,0,0,0,0,0,0,0,0,0,0,0
1738,1,1,30,6,6,1,1,1,165,441,121,31,1,3,1,16,86,9,55,55,216,3,36,9,16,2,3051,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3028,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3028,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3028,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,1,1,34,4,6,1,1,1,174,439,119,33,1,3,1,16,84,9,55,55,216,5,36,9,16,2,3086,2,0,0,0,0,0,0,0,0,0,0,0,0
1762,1,1,34,4,6,1,1,1,174,439,119,33,1,3,1,16,84,9,55,55,216,5,36,9,16,2,3086,2,0,0,0,0,0,0,0,0,0,0,0,0
1725,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3029,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3028,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,1,1,34,4,6,1,1,1,174,439,119,33,1,3,1,16,84,9,55,55,216,5,36,9,16,2,3087,2,0,0,0,0,0,0,0,0,0,0,0,0
1762,1,1,34,4,6,1,1,1,174,439,119,33,1,3,1,16,84,9,55,55,216,5,36,9,16,2,3086,2,0,0,0,0,0,0,0,0,0,0,0,0
1724,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3028,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3029,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,1,1,34,4,6,1,1,1,174,439,119,33,1,3,1,16,84,9,55,55,216,5,36,9,16,2,3087,2,0,0,0,0,0,0,0,0,0,0,0,0
1765,1,1,34,4,6,1,1,1,174,439,119,33,1,3,1,16,84,9,55,55,216,5,36,9,16,2,3089,2,0,0,0,0,0,0,0,0,0,0,0,0
1764,1,1,34,4,6,1,1,1,174,439,119,33,1,3,1,16,84,9,55,55,216,5,36,9,16,2,3088,2,0,0,0,0,0,0,0,0,0,0,0,0
1763,1,1,34,4,6,1,1,1,174,439,119,33,1,3,1,16,84,9,55,55,216,5,36,9,16,2,3087,2,0,0,0,0,0,0,0,0,0,0,0,0
